site_id,site_name,site_type,occupancy_class,has_sprinklers,sq_ft,city,address,ahj_jurisdiction,installed_year,system_age_years,service_level,risk_score
3230,Office #3230,Office,High,False,69463,Cincinnati,8956 Bobby Vista Apt. 694,Cincinnati Fire Dept,2003,22,Silver,0.7337639166666666
3231,Manufacturing #3231,Manufacturing,Moderate,True,23423,Dayton,72116 Bentley Summit Suite 168,Dayton Fire Dept,1997,28,Gold,0.5067339166666667
3232,Retail #3232,Retail,Ordinary,True,138251,Louisville,133 Robertson Forge,Louisville Fire Dept,2004,21,Silver,0.44868824999999996
3233,Hospitality #3233,Hospitality,Moderate,False,16990,Cincinnati,96350 Kimberly Points,Cincinnati Fire Dept,2023,2,Silver,0.39857583333333335
3234,Office #3234,Office,High,False,69001,Akron,1769 Jones Throughway Apt. 819,Akron Fire Dept,2023,2,Gold,0.5000840833333333
3235,Hospitality #3235,Hospitality,Ordinary,False,36132,Dayton,447 Miller Spurs Apt. 396,Dayton Fire Dept,2019,6,Gold,0.397099
3236,Hospitality #3236,Hospitality,Light,False,69372,Louisville,733 Conner Street,Louisville Fire Dept,2011,14,Bronze,0.4403623333333333
3237,Retail #3237,Retail,Ordinary,True,82188,Akron,80859 Brian Fort Apt. 948,Akron Fire Dept,1996,29,Gold,0.49997433333333335
3238,Manufacturing #3238,Manufacturing,Moderate,True,5066,Columbus,125 Gutierrez Cape,Columbus Fire Dept,2020,5,Gold,0.22463283333333334
3239,Hospitality #3239,Hospitality,Ordinary,False,19145,Cincinnati,3383 Dustin Shoals Suite 186,Cincinnati Fire Dept,2014,11,Gold,0.4426920833333333
3240,Education #3240,Education,Moderate,True,25167,Columbus,589 Brooke Ramp,Columbus Fire Dept,2008,17,Silver,0.37970858333333335
3241,Warehouse #3241,Warehouse,Moderate,False,18867,Cleveland,64011 Jared Parkways,Cleveland Fire Dept,1998,27,Bronze,0.69165025
3242,Healthcare #3242,Healthcare,Light,True,26206,Louisville,82413 Gibson Prairie Suite 036,Louisville Fire Dept,2021,4,Gold,0.09132116666666666
3243,Healthcare #3243,Healthcare,Ordinary,False,58816,Cleveland,2662 Andrea Crescent,Cleveland Fire Dept,2007,18,Silver,0.554112
3244,Retail #3244,Retail,Light,True,91574,Akron,36677 Zavala Isle,Akron Fire Dept,2011,14,Silver,0.25701383333333333
3245,Warehouse #3245,Warehouse,Light,False,40558,Dayton,94850 Shannon Courts,Dayton Fire Dept,2012,13,Bronze,0.4070851666666667
3246,Office #3246,Office,Moderate,True,41959,Cincinnati,19033 Vicki Point Suite 056,Cincinnati Fire Dept,2011,14,Gold,0.3573025833333333
3247,Hospitality #3247,Hospitality,Light,False,22790,Akron,410 Delgado Mill Suite 138,Akron Fire Dept,2004,21,Bronze,0.4870925
3248,Education #3248,Education,Ordinary,True,25640,Cleveland,408 Tracy Field,Cleveland Fire Dept,2021,4,Silver,0.16589666666666666
3249,Office #3249,Office,Light,True,10684,Akron,4346 Todd Street,Akron Fire Dept,2006,19,Gold,0.25467966666666664
3250,Warehouse #3250,Warehouse,Ordinary,True,47736,Dayton,3520 Carter Villages Apt. 356,Dayton Fire Dept,2013,12,Gold,0.275802
3251,Office #3251,Office,High,True,35802,Columbus,698 Torres Shores,Columbus Fire Dept,2012,13,Silver,0.40351816666666673
3252,Manufacturing #3252,Manufacturing,Light,True,60733,Louisville,684 Owen Street Suite 634,Louisville Fire Dept,2022,3,Silver,0.10554975
3253,Hospitality #3253,Hospitality,Ordinary,True,56640,Louisville,80185 Michelle Walk,Louisville Fire Dept,2016,9,Bronze,0.24748
3254,Warehouse #3254,Warehouse,Light,False,60204,Louisville,379 Lauren Junction,Louisville Fire Dept,2009,16,Silver,0.4568196666666666
3255,Warehouse #3255,Warehouse,Light,True,43588,Columbus,822 Teresa Bypass Apt. 282,Columbus Fire Dept,2010,15,Gold,0.23269099999999998
3256,Retail #3256,Retail,Moderate,True,69311,Cleveland,7587 Simpson Mountain Suite 731,Cleveland Fire Dept,2024,1,Gold,0.22614991666666667
3257,Healthcare #3257,Healthcare,High,False,109629,Cincinnati,3684 Wilcox Forest Apt. 356,Cincinnati Fire Dept,1996,29,Silver,0.8455550833333334
3258,Manufacturing #3258,Manufacturing,Light,False,52110,Louisville,828 Dorsey Isle Apt. 183,Louisville Fire Dept,2010,15,Silver,0.43908250000000004
3259,Manufacturing #3259,Manufacturing,Moderate,True,42899,Louisville,390 Martin Street Suite 891,Louisville Fire Dept,2002,23,Gold,0.4630075833333333
3260,Office #3260,Office,Moderate,True,44891,Cincinnati,1669 Anna Village,Cincinnati Fire Dept,1999,26,Silver,0.49950158333333333
3261,Manufacturing #3261,Manufacturing,Light,False,86152,Cincinnati,6016 Dustin Rest Suite 915,Cincinnati Fire Dept,2023,2,Silver,0.31294733333333336
3262,Healthcare #3262,Healthcare,Light,True,78402,Cleveland,04685 Patrick Cove Suite 923,Cleveland Fire Dept,2014,11,Silver,0.21213483333333333
3263,Retail #3263,Retail,Ordinary,True,24053,Louisville,388 Ethan Parkways Suite 119,Louisville Fire Dept,2016,9,Bronze,0.22303975
3264,Healthcare #3264,Healthcare,Light,True,46905,Dayton,4871 Alyssa Hill,Dayton Fire Dept,2011,14,Bronze,0.22351208333333333
3265,Healthcare #3265,Healthcare,Light,True,83487,Dayton,0279 Jones Creek,Dayton Fire Dept,2024,1,Silver,0.09928191666666666
3266,Office #3266,Office,Moderate,True,11848,Dayton,725 Annette Street,Dayton Fire Dept,1999,26,Silver,0.4747193333333333
3267,Manufacturing #3267,Manufacturing,Ordinary,True,46601,Cincinnati,172 Catherine Expressway Apt. 608,Cincinnati Fire Dept,2023,2,Silver,0.15828408333333333
3268,Healthcare #3268,Healthcare,Ordinary,True,51484,Louisville,68592 Young Forest,Louisville Fire Dept,2018,7,Silver,0.22027966666666665
3269,Office #3269,Office,Ordinary,True,10565,Cincinnati,023 Erik Mountain,Cincinnati Fire Dept,2020,5,Silver,0.16625708333333333
3270,Manufacturing #3270,Manufacturing,Ordinary,False,69365,Cincinnati,59943 Clements Point Apt. 839,Cincinnati Fire Dept,2011,14,Gold,0.5153570833333333
3271,Manufacturing #3271,Manufacturing,Light,True,2000,Louisville,9291 Christopher Lake Suite 004,Louisville Fire Dept,2010,15,Gold,0.20149999999999998
3272,Education #3272,Education,High,True,100773,Dayton,2172 Curtis Island,Dayton Fire Dept,2014,11,Silver,0.42891308333333333
3273,Warehouse #3273,Warehouse,Ordinary,True,2000,Cleveland,6557 Daugherty Trafficway,Cleveland Fire Dept,2017,8,Silver,0.19483333333333333
3274,Office #3274,Office,Moderate,True,87774,Dayton,245 Brown Station Suite 346,Dayton Fire Dept,2005,20,Gold,0.46166383333333333
3275,Retail #3275,Retail,Ordinary,False,40511,Louisville,0283 Vargas Park Suite 739,Louisville Fire Dept,2009,16,Gold,0.5170499166666667
3276,Manufacturing #3276,Manufacturing,Moderate,True,108219,Dayton,453 Brewer Mills,Dayton Fire Dept,2003,22,Gold,0.5003309166666667
3277,Retail #3277,Retail,Ordinary,False,64383,Akron,15479 Knight Forks,Akron Fire Dept,1996,29,Gold,0.6866205833333334
3278,Warehouse #3278,Warehouse,High,True,24567,Cleveland,6425 Silva Greens Suite 360,Cleveland Fire Dept,2024,1,Gold,0.25509191666666664
3279,Healthcare #3279,Healthcare,Ordinary,True,53956,Dayton,35212 Joe Knoll Apt. 666,Dayton Fire Dept,2002,23,Silver,0.4088003333333333
3280,Manufacturing #3280,Manufacturing,Moderate,True,2000,Louisville,3489 Gallegos Road Apt. 055,Louisville Fire Dept,1995,30,Silver,0.5139999999999999
3281,Office #3281,Office,Light,True,37282,Cincinnati,87573 Barry Mountain Suite 827,Cincinnati Fire Dept,2001,24,Gold,0.33296149999999997
3282,Warehouse #3282,Warehouse,Light,True,23373,Cincinnati,046 Jamie Bypass Suite 516,Cincinnati Fire Dept,2009,16,Bronze,0.22919641666666665
3283,Warehouse #3283,Warehouse,Light,True,2000,Cleveland,07922 Cross Causeway,Cleveland Fire Dept,2007,18,Silver,0.2365
3284,Healthcare #3284,Healthcare,Ordinary,True,51030,Louisville,42841 Davis Drives Suite 036,Louisville Fire Dept,2019,6,Bronze,0.20827249999999997
3285,Education #3285,Education,Light,True,86368,Cincinnati,57739 Erik Alley,Cincinnati Fire Dept,2024,1,Silver,0.10144266666666667
3286,Retail #3286,Retail,Ordinary,True,75537,Dayton,3968 Miller Squares Apt. 070,Dayton Fire Dept,2024,1,Gold,0.16831941666666667
3287,Office #3287,Office,Moderate,True,117717,Cleveland,458 Cassandra Terrace,Cleveland Fire Dept,2022,3,Silver,0.28578775
3288,Retail #3288,Retail,Light,True,16913,Louisville,342 Floyd Parks,Louisville Fire Dept,2015,10,Gold,0.15435141666666666
3289,Healthcare #3289,Healthcare,High,True,64820,Columbus,5089 Edward Underpass Suite 545,Columbus Fire Dept,1998,27,Gold,0.588615
3290,Warehouse #3290,Warehouse,Ordinary,True,91309,Cleveland,895 William Turnpike Apt. 256,Cleveland Fire Dept,2008,17,Silver,0.36681508333333335
3291,Retail #3291,Retail,High,True,47497,Louisville,10823 Morgan Road,Louisville Fire Dept,2017,8,Bronze,0.35395608333333334
3292,Hospitality #3292,Hospitality,Ordinary,True,45705,Cleveland,98861 Wilcox Shore Suite 535,Cleveland Fire Dept,2007,18,Gold,0.34427874999999997
3293,Hospitality #3293,Hospitality,Ordinary,True,6940,Louisville,923 Stein Mountains,Louisville Fire Dept,2017,8,Bronze,0.19853833333333332
3294,Healthcare #3294,Healthcare,Moderate,False,40885,Akron,5499 West Curve,Akron Fire Dept,2001,24,Silver,0.6731637500000001
3295,Warehouse #3295,Warehouse,Light,False,85046,Louisville,057 Lowery Mews,Louisville Fire Dept,2010,15,Bronze,0.46378450000000004
3296,Office #3296,Office,Ordinary,False,44867,Dayton,9415 Haynes Mount,Dayton Fire Dept,2022,3,Bronze,0.36865025
3297,Education #3297,Education,Light,True,34339,Columbus,561 Green Points,Columbus Fire Dept,2019,6,Silver,0.12075425
3298,Healthcare #3298,Healthcare,Light,False,3191,Akron,0193 Reed Shores Suite 994,Akron Fire Dept,2007,18,Bronze,0.43739325
3299,Office #3299,Office,Ordinary,True,19780,Akron,99378 Mills Light Apt. 635,Akron Fire Dept,2003,22,Gold,0.3715016666666667
3300,Warehouse #3300,Warehouse,Light,True,74655,Columbus,22538 Jacob Keys Suite 471,Columbus Fire Dept,2001,24,Gold,0.36099125
3301,Retail #3301,Retail,Moderate,True,59407,Cincinnati,220 Gardner Bridge,Cincinnati Fire Dept,2000,25,Silver,0.4987219166666667
3302,Retail #3302,Retail,Ordinary,True,64288,Cleveland,27780 Hancock Creek Suite 251,Cleveland Fire Dept,2007,18,Gold,0.358216
3303,Hospitality #3303,Hospitality,Light,False,48741,Columbus,461 Doyle Mountain Suite 319,Columbus Fire Dept,2004,21,Silver,0.50655575
3304,Hospitality #3304,Hospitality,Ordinary,True,34442,Dayton,56849 James Cliff Apt. 290,Dayton Fire Dept,2024,1,Gold,0.13749816666666667
3305,Warehouse #3305,Warehouse,Moderate,False,38702,Cleveland,947 Harvey Cliffs,Cleveland Fire Dept,2004,21,Gold,0.6365264999999999
3306,Office #3306,Office,Moderate,True,89598,Louisville,2831 Johnson Valleys,Louisville Fire Dept,2022,3,Gold,0.2646985
3307,Retail #3307,Retail,Ordinary,False,42952,Akron,366 Rivers Fields,Akron Fire Dept,2001,24,Bronze,0.612214
3308,Office #3308,Office,Light,False,82658,Akron,965 Byrd Creek Suite 128,Akron Fire Dept,2002,23,Silver,0.5553268333333333
3309,Manufacturing #3309,Manufacturing,Ordinary,True,64683,Cincinnati,9684 Joel Run Suite 603,Cincinnati Fire Dept,2007,18,Gold,0.35851225
3310,Office #3310,Office,Moderate,True,19920,Columbus,242 Aaron Track,Columbus Fire Dept,2010,15,Gold,0.35244000000000003
3311,Education #3311,Education,Ordinary,False,32801,Louisville,47571 Zoe Islands Suite 426,Louisville Fire Dept,2012,13,Silver,0.4762674166666667
3312,Office #3312,Office,Light,False,64182,Louisville,394 Fernando Street,Louisville Fire Dept,1998,27,Silver,0.5881365000000001
3313,Hospitality #3313,Hospitality,High,True,80731,Dayton,62805 Sanders Place,Dayton Fire Dept,1996,29,Silver,0.6238815833333333
3314,Retail #3314,Retail,Light,False,21918,Cincinnati,60551 Christopher Junction Apt. 123,Cincinnati Fire Dept,2008,17,Bronze,0.43977183333333336
3315,Office #3315,Office,Ordinary,True,13661,Cleveland,33479 David Center,Cleveland Fire Dept,2001,24,Silver,0.39024575
3316,Office #3316,Office,Ordinary,True,21635,Columbus,1026 Coleman Way Suite 115,Columbus Fire Dept,1995,30,Silver,0.46622624999999995
3317,Healthcare #3317,Healthcare,Ordinary,True,12645,Columbus,69810 Caldwell Manor Suite 149,Columbus Fire Dept,2017,8,Silver,0.20281708333333334
3318,Retail #3318,Retail,Light,False,5482,Cincinnati,410 Aaron Lights,Cincinnati Fire Dept,2008,17,Silver,0.42744483333333333
3319,Retail #3319,Retail,Light,False,2000,Louisville,002 Patrick Landing,Louisville Fire Dept,2019,6,Gold,0.29650000000000004
3320,Retail #3320,Retail,Ordinary,True,48774,Dayton,32363 Austin Groves,Dayton Fire Dept,1995,30,Silver,0.48658049999999997
3321,Manufacturing #3321,Manufacturing,Moderate,True,82374,Cincinnati,193 Mark Groves,Cincinnati Fire Dept,2000,25,Gold,0.5159471666666667
3322,Manufacturing #3322,Manufacturing,Ordinary,True,81018,Dayton,43462 Walsh Expressway Apt. 324,Dayton Fire Dept,1995,30,Bronze,0.5107634999999999
3323,Warehouse #3323,Warehouse,Light,True,110463,Louisville,3488 Schwartz Bypass,Louisville Fire Dept,2006,19,Gold,0.32951391666666663
3324,Retail #3324,Retail,Light,True,68942,Cincinnati,17875 Jennings Locks Suite 624,Cincinnati Fire Dept,1998,27,Silver,0.3917065
3325,Healthcare #3325,Healthcare,Ordinary,True,33440,Dayton,6895 Dominique Streets Suite 072,Dayton Fire Dept,2007,18,Gold,0.33508
3326,Education #3326,Education,Light,True,21207,Dayton,95120 Trujillo Gateway,Dayton Fire Dept,1999,26,Silver,0.34423858333333335
3327,Education #3327,Education,Light,True,56510,Akron,4969 Kyle Track,Akron Fire Dept,2020,5,Gold,0.12571583333333333
3328,Education #3328,Education,Light,True,85979,Akron,23832 Graham Pike,Akron Fire Dept,2021,4,Bronze,0.13615091666666668
3329,Retail #3329,Retail,High,True,71177,Louisville,41373 Thomas Hill Suite 522,Louisville Fire Dept,2011,14,Gold,0.4417160833333333
3330,Manufacturing #3330,Manufacturing,Ordinary,True,4897,Cincinnati,257 Anderson Garden Apt. 126,Cincinnati Fire Dept,2021,4,Silver,0.15033941666666667
3331,Warehouse #3331,Warehouse,High,True,106671,Cincinnati,611 Tanner Mountains,Cincinnati Fire Dept,2005,20,Gold,0.5383365833333333
3332,Warehouse #3332,Warehouse,Ordinary,True,59746,Louisville,86189 Donna Estate,Louisville Fire Dept,2023,2,Silver,0.16814283333333332
3333,Retail #3333,Retail,Light,True,33461,Akron,3315 Timothy Lake,Akron Fire Dept,2021,4,Bronze,0.09676241666666666
3334,Manufacturing #3334,Manufacturing,Ordinary,False,47258,Cincinnati,427 Roger Road Suite 402,Cincinnati Fire Dept,2024,1,Silver,0.34711016666666666
3335,Office #3335,Office,Light,True,14565,Cincinnati,40295 Marquez Club Apt. 515,Cincinnati Fire Dept,1995,30,Gold,0.38592375
3336,Office #3336,Office,High,False,69378,Columbus,370 Coleman Fall,Columbus Fire Dept,1995,30,Silver,0.8270334999999999
3337,Manufacturing #3337,Manufacturing,Moderate,True,38994,Akron,952 Edward Estates Suite 087,Akron Fire Dept,1995,30,Bronze,0.5417455
3338,Manufacturing #3338,Manufacturing,Ordinary,True,72173,Columbus,790 Jason Route,Columbus Fire Dept,2022,3,Silver,0.18912975
3339,Manufacturing #3339,Manufacturing,Light,True,83736,Cincinnati,49027 Smith Parks,Cincinnati Fire Dept,2008,17,Bronze,0.2861353333333333
3340,Healthcare #3340,Healthcare,High,True,83494,Cleveland,2436 Justin Junction,Cleveland Fire Dept,2001,24,Gold,0.5676205
3341,Manufacturing #3341,Manufacturing,Moderate,True,85463,Cincinnati,882 Chavez Turnpike,Cincinnati Fire Dept,2011,14,Silver,0.3899305833333333
3342,Office #3342,Office,Light,True,79372,Dayton,5718 Hobbs Passage,Dayton Fire Dept,1995,30,Gold,0.434529
3343,Retail #3343,Retail,Moderate,False,24279,Cincinnati,8605 Jennifer Ports,Cincinnati Fire Dept,2011,14,Silver,0.5440425833333333
3344,Office #3344,Office,High,True,2000,Columbus,505 Tyler Field,Columbus Fire Dept,2018,7,Bronze,0.30816666666666664
3345,Healthcare #3345,Healthcare,Moderate,False,84204,Louisville,77947 Flores Cliffs Apt. 446,Louisville Fire Dept,2015,10,Gold,0.5423196666666666
3346,Manufacturing #3346,Manufacturing,Light,False,55844,Louisville,53368 James Curve Apt. 190,Louisville Fire Dept,2006,19,Silver,0.48854966666666666
3347,Office #3347,Office,Light,True,59295,Cleveland,9221 Hill Mews Apt. 358,Cleveland Fire Dept,2005,20,Silver,0.3028045833333333
3348,Retail #3348,Retail,Ordinary,False,73376,Louisville,4746 Catherine Manors,Louisville Fire Dept,2021,4,Silver,0.40169866666666665
3349,Warehouse #3349,Warehouse,Moderate,False,48898,Cleveland,23285 Priscilla Islands Apt. 709,Cleveland Fire Dept,2015,10,Bronze,0.5158401666666667
3350,Office #3350,Office,Moderate,True,7327,Louisville,965 Robert Lane Apt. 629,Louisville Fire Dept,2018,7,Silver,0.24966191666666668
3351,Warehouse #3351,Warehouse,Moderate,True,39431,Columbus,721 Brian Mall Apt. 411,Columbus Fire Dept,1996,29,Silver,0.5304065833333333
3352,Manufacturing #3352,Manufacturing,Light,False,29098,Cleveland,689 Jones Track,Cleveland Fire Dept,2001,24,Gold,0.5268235
3353,Hospitality #3353,Hospitality,Moderate,False,9981,Cincinnati,473 Lee Locks,Cincinnati Fire Dept,2000,25,Bronze,0.6616524166666667
3354,Warehouse #3354,Warehouse,Ordinary,True,71235,Akron,720 Tracy Valleys,Akron Fire Dept,2000,25,Gold,0.4450929166666667
3355,Healthcare #3355,Healthcare,Ordinary,False,15407,Louisville,62421 Timothy Springs Apt. 224,Louisville Fire Dept,2015,10,Bronze,0.4282219166666667
3356,Office #3356,Office,Moderate,False,40264,Louisville,107 Brandon Wells,Louisville Fire Dept,2014,11,Bronze,0.5210313333333333
3357,Healthcare #3357,Healthcare,Moderate,True,24897,Cleveland,8698 Dominic Drive,Cleveland Fire Dept,2015,10,Gold,0.2978394166666667
3358,Retail #3358,Retail,Ordinary,True,2000,Cleveland,22887 Rollins Landing Apt. 506,Cleveland Fire Dept,2016,9,Silver,0.20650000000000002
3359,Education #3359,Education,Ordinary,True,83734,Louisville,05278 David Ridges Suite 983,Louisville Fire Dept,2005,20,Gold,0.3961338333333333
3360,Healthcare #3360,Healthcare,Light,True,16138,Akron,603 Richard Land,Akron Fire Dept,2019,6,Gold,0.1071035
3361,Retail #3361,Retail,High,True,81013,Columbus,951 Alex Tunnel,Columbus Fire Dept,2013,12,Gold,0.42575975
3362,Healthcare #3362,Healthcare,Ordinary,False,103748,Cincinnati,2175 Caldwell Squares,Cincinnati Fire Dept,2006,19,Silver,0.5994776666666667
3363,Warehouse #3363,Warehouse,Moderate,False,58343,Cincinnati,3343 Reyes Estate,Cincinnati Fire Dept,1999,26,Gold,0.7095905833333332
3364,Office #3364,Office,Ordinary,True,44818,Cleveland,174 Tiffany Mountain Apt. 171,Cleveland Fire Dept,2006,19,Gold,0.3552801666666667
3365,Healthcare #3365,Healthcare,Light,True,17844,Dayton,500 Brown Knolls Suite 578,Dayton Fire Dept,2002,23,Gold,0.3067163333333333
3366,Office #3366,Office,Ordinary,True,18159,Louisville,59045 Turner Knolls Suite 190,Louisville Fire Dept,1999,26,Silver,0.4169525833333333
3367,Education #3367,Education,Moderate,True,58487,Columbus,1754 Hannah Walks,Columbus Fire Dept,2015,10,Bronze,0.3230319166666667
3368,Manufacturing #3368,Manufacturing,Light,True,70167,Akron,719 Gary Vista,Akron Fire Dept,2003,22,Gold,0.3342919166666667
3369,Hospitality #3369,Hospitality,Light,True,26221,Louisville,4494 Sara Village,Louisville Fire Dept,2021,4,Silver,0.09133241666666665
3370,Healthcare #3370,Healthcare,Ordinary,True,57822,Louisville,364 Deanna Pass Apt. 527,Louisville Fire Dept,2022,3,Bronze,0.1783665
3371,Office #3371,Office,Light,True,2000,Dayton,111 Ray Glens Suite 148,Dayton Fire Dept,2013,12,Bronze,0.16649999999999998
3372,Education #3372,Education,Ordinary,True,37314,Columbus,152 Andrew Village Apt. 708,Columbus Fire Dept,2019,6,Gold,0.19798549999999998
3373,Healthcare #3373,Healthcare,Ordinary,False,63059,Louisville,8026 Thomas Burgs,Louisville Fire Dept,2013,12,Gold,0.48729425
3374,Healthcare #3374,Healthcare,Moderate,True,36776,Akron,37070 Carter Harbors,Akron Fire Dept,2010,15,Silver,0.365082
3375,Office #3375,Office,Ordinary,True,43635,Dayton,89237 Natalie Rapids,Dayton Fire Dept,2003,22,Silver,0.3893929166666667
3376,Manufacturing #3376,Manufacturing,Moderate,True,38127,Cincinnati,1325 Scott Parks Suite 853,Cincinnati Fire Dept,2017,8,Bronze,0.2844285833333334
3377,Retail #3377,Retail,High,True,119713,Louisville,045 Zachary Crest Apt. 849,Louisville Fire Dept,2013,12,Bronze,0.45478474999999996
3378,Manufacturing #3378,Manufacturing,Light,True,36482,Columbus,232 Michael Streets,Columbus Fire Dept,2020,5,Gold,0.11069483333333333
